feeder_code,lt_consumer_count,ht_consumer_count,lt_consumption,ht_consumption,lt_billed_amount,ht_billed_amount,lt_collected_amount,ht_collected_amount,month_date,month_name,month_number,si_no,region,circle,subdivision,section,substation_code,substation_name,feeder_line_length_km,manufacturer_name,msn,mf,mect,mept,mode,voltage_level,feeder_category,is_nfms_feeder,lat,long,dcu_no,division,feeder_name,year,month,Total_Billed_Amount,Total_Collection,Revenue_Gap,Total_Consumption
222503,650.0,2.0,270716.0,231680.0,3795975.0,1915046.0,3780135.0,1915046.0,2025-04-01,April,4,22.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,1.457,L and T,19409998,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222503-11 KV   MADLEY,2025,4,5711021.0,5695181.0,15840.0,502396.0
222502,889.0,1.0,369516.0,40056.0,2741975.0,550608.0,2793233.0,550608.0,2025-04-01,April,4,21.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,5.063,L and T,19409997,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222502-11 KV  LAKEVIEW ROAD,2025,4,3292583.0,3343841.0,-51258.0,409572.0
222501,2232.0,0.0,298485.0,,1698546.0,,1664648.0,,2025-04-01,April,4,62.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,1.823,L and T,19409848,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222501-11 KV KESAVAPERUMAL,2025,4,1698546.0,1664648.0,33898.0,298485.0
222417,627.0,2.0,131697.0,161262.0,2043112.0,2251757.0,2063060.0,2251757.0,2025-04-01,April,4,20.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2224.0,DMS 33 KV,3.044,L and T,19408986,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,Mylapore,222417-11KV G.N.CHETTY ROAD FEEDER,2025,4,4294869.0,4314817.0,-19948.0,292959.0
222416,213.0,2.0,123837.0,401683.0,1442659.0,4540472.0,1486083.0,4540472.0,2025-04-01,April,4,19.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,1.456,L and T,19408787,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222416-11KV KAMARAJAR MEMORIAL FEEDER,2025,4,5983131.0,6026555.0,-43424.0,525520.0
222414,391.0,1.0,28000.0,114512.0,355917.0,1595709.0,529341.0,1595709.0,2025-04-01,April,4,17.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,3.818,SECURE,X0857431,400.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222414-11 KV ELDAMS ROAD,2025,4,1951626.0,2125050.0,-173424.0,142512.0
222413,32.0,3.0,30685.0,206473.0,382037.0,2779615.0,328389.0,2779615.0,2025-04-01,April,4,16.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,0.922,L and T,19408786,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222413-11 KV K.M.ROY,2025,4,3161652.0,3108004.0,53648.0,237158.0
222405,16.0,0.0,88245.0,,1224276.0,,1224986.0,,2025-04-01,April,4,172.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,HPL,19410069,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222405-11 KV J J Road,2025,4,1224276.0,1224986.0,-710.0,88245.0
222404,137.0,0.0,313121.0,,4719668.0,,2545779.0,,2025-04-01,April,4,168.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,SECURE,Q0792342,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222404-11 KV  LOCAL,2025,4,4719668.0,2545779.0,2173889.0,313121.0
222403,1225.0,1.0,735221.0,95690.0,8677843.0,1255422.0,8555375.0,1255422.0,2025-04-01,April,4,15.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.953,L and T,19408690,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222403-11KV CENTURY PLAZA,2025,4,9933265.0,9810797.0,122468.0,830911.0
222402,311.0,4.0,198787.0,290922.0,1834688.0,3573869.0,1828676.0,3573869.0,2025-04-01,April,4,14.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.374,HPL,05021899,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222402-11 KV RAILWAY ,2025,4,5408557.0,5402545.0,6012.0,489709.0
220618,42.0,0.0,33818.0,,313130.0,,335098.0,,2025-04-01,April,4,187.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,0.691,SECURE,XC451371,1.0,1400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220618-11KV CMRL FEEDER,2025,4,313130.0,335098.0,-21968.0,33818.0
220616,1329.0,1.0,790601.0,194340.0,7637633.0,619607.0,7909132.0,619607.0,2025-04-01,April,4,13.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,4.472,L and T,19409645,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220616-11 KV SIVAJI,2025,4,8257240.0,8528739.0,-271499.0,984941.0
220612,120.0,0.0,535765.0,,7646641.0,,7476058.0,,2025-04-01,April,4,167.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.37,GENUS,19409326,600.0,600.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220612-11 KV GUNA COMPLEX,2025,4,7646641.0,7476058.0,170583.0,535765.0
220611,3071.0,0.0,794614.0,,5325958.0,,5236886.0,,2025-04-01,April,4,70.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2206.0,NANDANAM 110 KV ,2.379,L and T,19409327,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220611-11 KV SOUTH BOAG ROAD,2025,4,5325958.0,5236886.0,89072.0,794614.0
220610,955.0,1.0,341666.0,59790.0,3607570.0,1179686.0,3510843.0,1179686.0,2025-04-01,April,4,12.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.21,L and T,19409643,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220610-11 KV S.I.E.T,2025,4,4787256.0,4690529.0,96727.0,401456.0
220605,28.0,1.0,37331.0,684240.0,483931.0,7122516.0,439617.0,7122516.0,2025-04-01,April,4,10.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,3.161,L and T,19409642,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220605-11 KV POULTRY,2025,4,7606447.0,7562133.0,44314.0,721571.0
220604,47.0,0.0,95522.0,,1454096.0,,1402799.0,,2025-04-01,April,4,157.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,3.599,L and T,19409329,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220604-11 KV K.B DASAN ,2025,4,1454096.0,1402799.0,51297.0,95522.0
220603,1076.0,1.0,251001.0,180000.0,2235128.0,1986259.0,2517205.0,1986259.0,2025-04-01,April,4,9.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.672,L and T,19409330,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220603-11 KV  VENKATANARAYANA ROAD ,2025,4,4221387.0,4503464.0,-282077.0,431001.0
220602,884.0,3.0,450125.0,381006.0,4433501.0,4093567.0,4360736.0,4093567.0,2025-04-01,April,4,8.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,1.7,L and T,19409328,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220602-11 KV S.M NAGAR,2025,4,8527068.0,8454303.0,72765.0,831131.0
220601,1011.0,1.0,270399.0,46477.0,2304783.0,652425.0,1947858.0,652425.0,2025-04-01,April,4,7.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,,L and T,19409641,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220601-11 KV TELEPHONE EXCHANGE ,2025,4,2957208.0,2600283.0,356925.0,316876.0
220512,392.0,0.0,38519.0,,639423.0,,639423.0,,2025-04-01,April,4,170.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.321,HPL,05022119,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220512-11 KV GIRI  ROAD,2025,4,639423.0,639423.0,0.0,38519.0
220511,340.0,0.0,369681.0,,3979863.0,,3955408.0,,2025-04-01,April,4,165.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.014,HPL,05022116,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220511-11 KV  ABUTSBURRY ,2025,4,3979863.0,3955408.0,24455.0,369681.0
220510,509.0,1.0,336238.0,23088.0,4002847.0,409445.0,3823928.0,409445.0,2025-04-01,April,4,6.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,1.754,HPL,05022118,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220510-11KV KAMARAJ MEMORIAL,2025,4,4412292.0,4233373.0,178919.0,359326.0
220509,2167.0,0.0,1331682.0,,11156287.0,,10821539.0,,2025-04-01,April,4,164.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,3.735,HPL,05021690,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220509-11 KV  SIVASAILAM,2025,4,11156287.0,10821539.0,334748.0,1331682.0
220508,927.0,1.0,313966.0,61692.0,3241594.0,610388.0,3179659.0,610388.0,2025-04-01,April,4,5.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.15,HPL,05074272,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220508- 11 KV  GOKULAM COLONY,2025,4,3851982.0,3790047.0,61935.0,375658.0
220507,494.0,0.0,482931.0,,6355943.0,,6264776.0,,2025-04-01,April,4,166.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,2.884,HPL,05022111,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220507-11 KV  THRUMALAIPILLAIROAD,2025,4,6355943.0,6264776.0,91167.0,482931.0
220506,460.0,1.0,187846.0,25482.0,2604198.0,499281.0,2586578.0,499281.0,2025-04-01,April,4,4.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.435,HPL,05022117,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220506-11 KV  CATHEDERAL GARDEN,2025,4,3103479.0,3085859.0,17620.0,213328.0
220505,490.0,1.0,453428.0,67832.0,4970564.0,327126.0,4898028.0,327126.0,2025-04-01,April,4,3.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,2.321,HPL,05022120,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220505-11 KV  G.N.CHETTY ROAD,2025,4,5297690.0,5225154.0,72536.0,521260.0
220504,1893.0,1.0,1571859.0,244254.0,17341134.0,1333436.0,16721999.0,1333436.0,2025-04-01,April,4,2.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,3.48,HPL,05022115,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220504-11 KV NUNGAMBAKKAM,2025,4,18674570.0,18055435.0,619135.0,1816113.0
220502,89.0,0.0,154996.0,,1924314.0,,1599372.0,,2025-04-01,April,4,169.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,,HPL,05022114,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220502-11 KV  VALLUVAR KOTTAM,2025,4,1924314.0,1599372.0,324942.0,154996.0
225603,2407.0,0.0,20666.0,,225573.0,,,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,225573.0,0.0,225573.0,20666.0
225803,1753.0,0.0,14893.0,,148644.0,,148775.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,148644.0,148775.0,-131.0,14893.0
225802,1992.0,0.0,899108.0,,5975953.0,,5919284.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,5975953.0,5919284.0,56669.0,899108.0
225805,1374.0,0.0,303328.0,,2067594.0,,2014407.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,2067594.0,2014407.0,53187.0,303328.0
225602,920.0,0.0,10606.0,,175380.0,,53629.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,175380.0,53629.0,121751.0,10606.0
225905,33.0,0.0,49751.0,,621729.0,,437208.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,621729.0,437208.0,184521.0,49751.0
222619,37.0,0.0,93335.0,,1080658.0,,1078197.0,,2025-04-01,April,4,180.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2226.0,MAMBALAM 33 KV,1.671,HPL,05021957,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,11KV MHU,2025,4,1080658.0,1078197.0,2461.0,93335.0
225601,1886.0,0.0,556907.0,,7047111.0,,7023579.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,7047111.0,7023579.0,23532.0,556907.0
225605,2731.0,0.0,618765.0,,3664025.0,,3624594.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,3664025.0,3624594.0,39431.0,618765.0
225801,3242.0,0.0,640473.0,,5287402.0,,5273839.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,5287402.0,5273839.0,13563.0,640473.0
225804,976.0,0.0,84718.0,,535726.0,,524939.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,535726.0,524939.0,10787.0,84718.0
223713,22.0,0.0,1619.0,,4029.0,,4161.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,4029.0,4161.0,-132.0,1619.0
225806,964.0,0.0,207502.0,,1762395.0,,1742890.0,,2025-04-01,April,4,,,,,,,,,,,,,,,,,,,,,,,2025,4,1762395.0,1742890.0,19505.0,207502.0
926507,961.0,0.0,516254.0,,3502931.0,,3322332.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,3502931.0,3322332.0,180599.0,516254.0
926503,1.0,0.0,1013.0,,7029.0,,7029.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,7029.0,7029.0,0.0,1013.0
920727,2785.0,0.0,1173139.0,,8977436.0,,8677382.0,,2025-05-01,May,5,238.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.651,L and T,19407228,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920727-RANGARAJAPURAM,2025,5,8977436.0,8677382.0,300054.0,1173139.0
920705,461.0,0.0,115854.0,,1387259.0,,1378675.0,,2025-05-01,May,5,241.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,2.851,L and T,19407257,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920705-NUNGAMBAKKAM,2025,5,1387259.0,1378675.0,8584.0,115854.0
920704,1184.0,0.0,119051.0,,1355224.0,,1355771.0,,2025-05-01,May,5,240.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.739,L and T,19407230,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920704-0.25 MAMBALAM,2025,5,1355224.0,1355771.0,-547.0,119051.0
920701,1152.0,0.0,373909.0,,3436222.0,,3449893.0,,2025-05-01,May,5,239.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.09,L and T,19407226,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.05317126,80.2276499,,KK Nagar,920701-0.1 MAMBALAM,2025,5,3436222.0,3449893.0,-13671.0,373909.0
225807,19.0,0.0,12821.0,,79180.0,,79338.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,79180.0,79338.0,-158.0,12821.0
225607,786.0,0.0,553654.0,,5024704.0,,4962908.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,5024704.0,4962908.0,61796.0,553654.0
225606,2989.0,0.0,250143.0,,2600783.0,,2569824.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,2600783.0,2569824.0,30959.0,250143.0
223814,1177.0,0.0,373147.0,,3643678.0,,3641625.0,,2025-05-01,May,5,163.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2238.0,USMAN ROAD SS,2.046,GENUS,05074313,400.0,400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223814-11 KV BHARATHI NAGAR,2025,5,3643678.0,3641625.0,2053.0,373147.0
223812,2084.0,0.0,294514.0,,2242658.0,,2220632.0,,2025-05-01,May,5,77.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2238.0,USMAN ROAD SS,3.348,GENUS,19408775,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223812-11 KV PARTHASARATHY PURAM,2025,5,2242658.0,2220632.0,22026.0,294514.0
223810,2704.0,0.0,949618.0,,6659021.0,,6620475.0,,2025-05-01,May,5,201.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,2238.0,USMAN ROAD SS,3.719,GENUS,04323364,60000.0,600.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,KK Nagar,223810-11 KV BETA ,2025,5,6659021.0,6620475.0,38546.0,949618.0
223809,143.0,3.0,179752.0,927148.0,2189345.0,3878672.0,2144572.0,3878672.0,2025-05-01,May,5,59.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,2.041,GENUS,19408765,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223809-11 KV  CANARA BANK,2025,5,6068017.0,6023244.0,44773.0,1106900.0
223807,296.0,0.0,150586.0,,2298421.0,,1928212.0,,2025-05-01,May,5,175.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2238.0,USMAN ROAD SS,,GENUS,19408761,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223807-11 KV  USMAN ROAD,2025,5,2298421.0,1928212.0,370209.0,150586.0
223806,571.0,3.0,680712.0,296914.0,7281253.0,3203096.0,7228677.0,3203096.0,2025-05-01,May,5,58.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.452,GENUS,19408763,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223806-11 KV ARULAMBAL,2025,5,10484349.0,10431773.0,52576.0,977626.0
223805,1285.0,1.0,993587.0,45854.0,11031933.0,658478.0,10848061.0,658478.0,2025-05-01,May,5,57.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.177,GENUS,19408762,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223805-11 kV ALPHA CENTER,2025,5,11690411.0,11506539.0,183872.0,1039441.0
223804,932.0,1.0,894244.0,28400.0,8839449.0,442595.0,8709133.0,0.0,2025-05-01,May,5,56.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2238.0,USMAN ROAD SS,3.721,GENUS,19408980,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,Mylapore,223804-11 KV  RAJAN STREET,2025,5,9282044.0,8709133.0,572911.0,922644.0
223803,1012.0,1.0,1320680.0,68964.0,14396320.0,420418.0,14081925.0,420418.0,2025-05-01,May,5,55.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.865,GENUS,19408979,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223803-11 KV  BAZULLAH  ROAD,2025,5,14816738.0,14502343.0,314395.0,1389644.0
223802,1583.0,0.0,276162.0,,3619604.0,,3524335.0,,2025-05-01,May,5,162.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2238.0,USMAN ROAD SS,2.621,GENUS,19408978,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223802-11 KV  CHARI STREET,2025,5,3619604.0,3524335.0,95269.0,276162.0
223801,1296.0,1.0,1116422.0,299325.0,11697139.0,1315748.0,11580489.0,1315748.0,2025-05-01,May,5,54.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,,GENUS,19408977,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223801-11 KV  LOCAL,2025,5,13012887.0,12896237.0,116650.0,1415747.0
223710,84.0,0.0,40212.0,,284629.0,,232131.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,284629.0,232131.0,52498.0,40212.0
223703,23.0,0.0,3698.0,,40360.0,,36943.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,40360.0,36943.0,3417.0,3698.0
223701,364.0,0.0,92079.0,,602503.0,,586002.0,,2025-05-01,May,5,,,,,,,,,,,,,,,,,,,,,,,2025,5,602503.0,586002.0,16501.0,92079.0
223011,2394.0,1.0,845740.0,11118.0,5607325.0,195163.0,5450995.0,195163.0,2025-05-01,May,5,53.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,2.461,L and T,19410180,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223011-11 KV SOUTH WEST BOAG ROAD,2025,5,5802488.0,5646158.0,156330.0,856858.0
223010,326.0,0.0,192480.0,,2589393.0,,2586053.0,,2025-05-01,May,5,156.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2230.0,MHU COMPOUND SS 33 KV,1.856,L and T,19410179,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223010-11 KV Ramanathan Feeder,2025,5,2589393.0,2586053.0,3340.0,192480.0
223009,541.0,1.0,88174.0,19910.0,1049215.0,134644.0,1002039.0,134644.0,2025-05-01,May,5,52.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,1.415,L and T,X0857432,300.0,1.0,1.0,Output Feeder,11 KV,Non AG,NO,13.03035,80.23706,00457H21,TNagar,223009-11 KV Mambalam 0.25,2025,5,1183859.0,1136683.0,47176.0,108084.0
223008,1.0,0.0,6641.0,,153253.0,,,,2025-05-01,May,5,78.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2230.0,MHU COMPOUND SS 33 KV,1.109,HPL,05074287,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223008-SAIDAPET1,2025,5,153253.0,0.0,153253.0,6641.0
223006,111.0,2.0,372072.0,435297.0,5349850.0,5543870.0,5282728.0,5543870.0,2025-05-01,May,5,51.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,1.259,L and T,19409542,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223006-11 KV MOSQUE,2025,5,10893720.0,10826598.0,67122.0,807369.0
223005,2843.0,1.0,1418015.0,132698.0,11213549.0,1811298.0,10800520.0,1811298.0,2025-05-01,May,5,50.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,3.513,L and T,19409541,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223005-11 KV HOUSING BOARD,2025,5,13024847.0,12611818.0,413029.0,1550713.0
223004,45.0,0.0,21660.0,,154240.0,,144088.0,,2025-05-01,May,5,155.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2230.0,MHU COMPOUND SS 33 KV,4.779,L and T,19409846,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223004-11 KV LOTUS COLONY,2025,5,154240.0,144088.0,10152.0,21660.0
